"true_psi";"true_p11";"true_p10";"1";"2";"3";"4";"5";"6";"7";"8";"9";"10";"11";"12";"13";"14";"15";"16";"17";"18";"19";"20";"21";"22";"23";"24";"25";"26";"27";"28";"29";"30";"31";"32";"33";"34";"35";"36";"37";"38";"39";"40";"41";"42";"43";"44";"45";"46";"47";"48";"49";"50";"51";"52";"53";"54";"55";"56";"57";"58";"59";"60";"61";"62";"63";"64";"65";"66";"67";"68";"69";"70";"71";"72";"73";"74";"75";"76";"77";"78";"79";"80";"81";"82";"83";"84";"85";"86";"87";"88";"89";"90";"91";"92";"93";"94";"95";"96";"97";"98";"99";"100"
0.1;0.7;0;0.0902067392591285;0.098852693976694;0.109238077854625;0.0989201249330809;0.0850391221226297;0.109414103592418;0.100200366322522;0.106573356017063;0.103623687601241;0.0867777113139907;0.0897275392208838;0.0817738238915358;0.0939420040813833;0.0756395873721841;0.088175338611599;0.0922382987643724;0.0925118570802656;0.0838044026922347;0.106307392271018;0.104166998566313;0.0913057295600335;0.0995499532734378;0.103674620098321;0.104781111487035;0.079088101777787;0.0884096871811848;0.0845235711128564;0.11224435866594;0.106403993416828;0.0945528043755848;0.0916980242764881;0.0990973387853191;0.0941328435287035;0.0958047568184797;0.0955472905742266;0.109045023205924;0.115252503609568;0.0923633508822375;0.115803604945431;0.115106066388234;0.0901501108869579;0.117278430029164;0.0930225191552173;0.0848245751138191;0.0978123910732124;0.104393257145784;0.0999068521359175;0.0783976009067548;0.0771864998446758;0.108704795797508;0.104911436323999;0.108582756225296;0.104441307656369;0.119380273759601;0.0942296707818484;0.0942788163693202;0.0968916917786634;0.08837814050628;0.119687635024684;0.0951671099253913;0.0814568424342431;0.107810203320831;0.095530120385923;0.0756846506772787;0.100959720819458;0.104437064550309;0.0965341284140196;0.102930590016512;0.104772813958988;0.105368186195874;0.095901052233098;0.097025834037974;0.094602275297302;0.0856428992574015;0.0820884081220356;0.10229824258215;0.0931117089829518;0.088801711509894;0.0881514610659482;0.0823415582593516;0.107184419428126;0.0842026436239162;0.119099873692645;0.0889562331131487;0.100336320674996;0.0936376757106544;0.0849187002862498;0.105548841117326;0.0793671858349801;0.0812906318350504;0.0837482018311394;0.113673199792079;0.081898690013629;0.100504192501864;0.0921566107161886;0.0954214129542073;0.095204459440151;0.099243254829847;0.0822863535535827;0.0924050305130597
0.1;0.7;0.01;0.133262368693075;0.147055199134027;0.114053968555367;0.150165079430183;0.134258154727411;0.107193237471127;0.137592381821723;0.144914291543626;0.123054425247139;0.127692190687845;0.131189721008784;0.13037754212303;0.137112541514272;0.124570900867569;0.12498697736807;0.138211821022598;0.138128799388413;0.135122260462283;0.128657226065132;0.127733526021701;0.131978280019941;0.131999577111192;0.146917124527858;0.12861166087915;0.140350834269272;0.108198740352896;0.129989892818201;0.120147087214293;0.12306257484673;0.150262599981564;0.147429306458725;0.128569172406045;0.14233773483116;0.15259952362762;0.140164857111528;0.137055660450919;0.138428632569402;0.128581150360769;0.138188766036149;0.143625816259786;0.15695038906226;0.122754744590442;0.132886395414863;0.138841207520258;0.132909038835051;0.13699443091784;0.153139488992341;0.146989194951762;0.14108282423069;0.147103691139302;0.126946334972284;0.138199105616265;0.115584982309241;0.111970210291324;0.139168225705075;0.11986605820582;0.136237818477279;0.134032881461004;0.122035737213967;0.135175273667525;0.159869941658571;0.117068313339279;0.14864055323071;0.159131502857164;0.132891662099199;0.120035712690905;0.125866098120336;0.133477889258238;0.13554380106829;0.12133162741604;0.121175514129182;0.170292179274089;0.133342762651113;0.133438237797772;0.139952259390795;0.138877786070538;0.143838544252903;0.144461336055761;0.141653796486654;0.132574411317491;0.12967170345459;0.123958653927821;0.136172478931913;0.126677800650646;0.118392844082211;0.145253472230893;0.152016738738321;0.13231981928347;0.13443903042821;0.123807820477547;0.137193927857575;0.132971534384158;0.126115885674078;0.122331726551475;0.125512797388288;0.126969171956087;0.120375801248793;0.133923040499033;0.138493275653822;0.135223205046409
0.1;0.7;0.02;0.17508229350567;0.188579046703606;0.16492881158842;0.174096820286117;0.177221648227819;0.188246602184207;0.173794000799593;0.195884441933993;0.169689272851188;0.178164195751266;0.164034149997817;0.174118449567046;0.160720733128511;0.164424698868744;0.154370207457488;0.177138225580112;0.180110506623034;0.155265185104747;0.184483837722816;0.192001911657228;0.165526907635361;0.163501093032564;0.165469308268444;0.160950083917436;0.173287619246815;0.181568420171505;0.184873674486112;0.180304952243803;0.188420297600459;0.177618068608218;0.160774495745995;0.180021782556514;0.178115161560699;0.163903526446611;0.174212592043113;0.171842268182595;0.200820851645892;0.164019679586067;0.174286248037715;0.173530371263036;0.176590864087837;0.190116550014533;0.19788823443109;0.167632286073878;0.174314305767392;0.172796314366137;0.197426073765521;0.155929558508986;0.167291264044528;0.184632129968379;0.165638347322152;0.180877085344705;0.172883042652282;0.173483745029241;0.15391064773359;0.167681227057607;0.172928104689597;0.161381771875662;0.166928205471311;0.154174005794095;0.171823728970219;0.167716049992977;0.192121162773726;0.189008889719618;0.175133423083359;0.161966876794934;0.171944782391161;0.160406937630669;0.180180678362811;0.196485345426136;0.172236286349409;0.180038338958854;0.162958209967489;0.173635963677399;0.173184996409258;0.173912262885373;0.155928882591077;0.183373902762959;0.171460719637706;0.211359988716426;0.177371976343643;0.156680481617623;0.164322911764057;0.179750642091269;0.170996949169116;0.143849158623578;0.181052089678972;0.169741813257666;0.175998822226468;0.176408567165785;0.165411111623881;0.180365562155459;0.163800753557212;0.18033761093955;0.179252036506639;0.183493772612018;0.191020281874899;0.174384857194798;0.1461314185634;0.179342790057713
0.1;0.7;0.05;0.309533456825239;0.288522706678025;0.298051287424723;0.309844862006647;0.339392709037872;0.295287594330369;0.274814566265949;0.311819739285998;0.301944390466153;0.288482298018818;0.296348619116602;0.309220552189165;0.306201188944664;0.278051711293204;0.279919045159197;0.278431305603755;0.299087449984916;0.299832106612101;0.296622954322407;0.297339482058148;0.323327910670349;0.301307825405294;0.316227513919361;0.314224408204378;0.311335885739292;0.301594542916466;0.291299339551279;0.320118078786176;0.292452541525168;0.273956351865329;0.275357500934836;0.27031201553684;0.298316531548069;0.315143790968268;0.310234302926213;0.302649202789739;0.307524994635046;0.275398292751799;0.284953779443646;0.306861254570732;0.281985704648604;0.280514062296108;0.32247626648769;0.275941016801684;0.29508636938576;0.27583492932821;0.31416129851331;0.30346250099473;0.293149114133787;0.282956683050814;0.289208440288694;0.290795203232702;0.288218106033802;0.302707872337735;0.323384064107834;0.282511698301726;0.271675351401422;0.28213788281714;0.307418508483861;0.306924444943522;0.288782461887577;0.276336047623844;0.331253303750126;0.312682191377973;0.320593482708625;0.273869285338786;0.289563846194807;0.27570897503154;0.316323511012443;0.285269138785976;0.290975535647862;0.28791941872178;0.285106555476319;0.32412100181991;0.28129706306828;0.298421023803036;0.316896818721781;0.281622334934913;0.281144737505412;0.305637806065094;0.277898428663521;0.268931963680322;0.292045760510677;0.284078792244733;0.285775484261002;0.304101360090948;0.327217889234169;0.260923622948962;0.311758257244989;0.290814021721628;0.33059328258337;0.266077219088219;0.294739001578416;0.327297369660372;0.298560728654897;0.328416257780093;0.302154403296117;0.277611016962251;0.275125383738363;0.298078020197718
0.1;0.9;0;0.102273266552329;0.11532331736915;0.0910491244259468;0.0861773709583883;0.107781103522497;0.0936422385978962;0.094390080019398;0.100064441113289;0.117074649970137;0.0678241555304439;0.10290305544484;0.106644956756332;0.100363571875482;0.0839550531095172;0.0881853446296749;0.109796205029304;0.104094371910268;0.101445881938018;0.100892523114503;0.102696995084804;0.103745437656933;0.0927202984127443;0.0876074121001325;0.110817249963377;0.0888854363621887;0.0881601404526825;0.0953749925524599;0.102690909430727;0.0812272656042958;0.0903135344015145;0.10556674557861;0.0981540849095544;0.097509243946402;0.0952953154279064;0.0905359861268523;0.0983797752551884;0.0942952291283538;0.108835336236925;0.089526613624149;0.099917353672789;0.093537964681276;0.0931262278280839;0.101930524181521;0.103439497609858;0.076442001374687;0.0847120062750884;0.0841686244544208;0.11053430183423;0.0903365190274279;0.0929779272274118;0.0829782763684363;0.0956160798838562;0.0993414360318222;0.103547568525843;0.104461104600139;0.100958484009192;0.0876145891515703;0.111405170181146;0.0941670746980255;0.0925117990486598;0.0947714030878117;0.091192904881184;0.117119390410235;0.10023729951206;0.101614887693648;0.10477779924479;0.101334785310338;0.108950421215289;0.108152200301616;0.0851649963820356;0.0922284101283605;0.0905050559821778;0.102596443812537;0.0932546460820037;0.0919404323752874;0.0888086796524204;0.088999867526224;0.107923823524229;0.121172181384662;0.0990132630396965;0.088095191493852;0.0953620596989724;0.102343585002332;0.0948454325287984;0.123106980887338;0.0894105035308417;0.0982653465784523;0.104297162002155;0.101815199712295;0.0935185634217608;0.104874982975511;0.106036078072975;0.0937412892788847;0.102468100164514;0.0853373079270754;0.108982818588366;0.110972589768929;0.0878417987348348;0.0956677062856366;0.0726956223352635
0.1;0.9;0.01;0.144378163396223;0.133412408141818;0.119075548980459;0.0984673618278778;0.139042894863961;0.120053204023845;0.121805688328342;0.107221820993871;0.122955719677358;0.137276420973795;0.148048530038276;0.114211258522743;0.136857065364245;0.108378952827583;0.138008787209283;0.136621048708316;0.128443825380807;0.113285496475926;0.116718584967156;0.117383622443876;0.124350218745982;0.135959495716384;0.123844925712536;0.102579019477129;0.145297320985685;0.113891884003373;0.13423796102933;0.127519393112607;0.122521526531833;0.121880054183293;0.138816128301619;0.135249326194856;0.118689154639318;0.120321135404756;0.143061100832086;0.120021901095302;0.131124292761821;0.130299766993302;0.134821698259838;0.13032699924112;0.15194198927719;0.13049637147878;0.139635503665834;0.124852104373948;0.128625525731937;0.140479025682045;0.125293944303739;0.131371066301419;0.134316219702132;0.128118986972305;0.137470171936259;0.132825833329892;0.130015722473855;0.149054049494449;0.133633824053738;0.115939737319889;0.127850607075131;0.140578052362682;0.136140957566609;0.127469587388596;0.123686336017579;0.11850400301017;0.136747776141146;0.127337605361136;0.12236052509326;0.118053927596944;0.129499371266474;0.131045716252949;0.139274473078278;0.132892520020068;0.141138857214835;0.138805558337715;0.141148652228153;0.131729671434124;0.134558677388166;0.128563648029981;0.108577816160238;0.107857436699525;0.138417824879136;0.13605509726343;0.131174985566156;0.105680693063291;0.124298855938324;0.129693203184754;0.122302477636499;0.123429227515223;0.118305778917862;0.119945380003341;0.134916934713693;0.121646481574094;0.147829947734671;0.127465676097485;0.135165769761807;0.125742011521565;0.134128374782004;0.120720539604767;0.119610205239144;0.128672140947802;0.135268644969538;0.119084583123493
0.1;0.9;0.02;0.157215896716086;0.151075659617778;0.154715894484722;0.165218535556336;0.161925468827171;0.144831144178918;0.165572291644789;0.153287899133796;0.172999407958582;0.168380743349783;0.16317928703309;0.201617399853279;0.153297683648278;0.149156793711998;0.177047416945346;0.166577575606742;0.157913654620211;0.160109018789679;0.160305309093994;0.174994332747002;0.158210638781614;0.162876726272635;0.171207149051705;0.167124238288679;0.155687128442389;0.156209838084445;0.186183159922344;0.16044130734533;0.166236419483939;0.138436831153041;0.143989443977659;0.168077859776362;0.15773503129348;0.171848777450863;0.170859201229638;0.166186709316635;0.163040198204151;0.156624268788556;0.168011220150557;0.161417982837746;0.148127310253601;0.168630154645786;0.168347610151505;0.160277266561897;0.155664941527407;0.155979691758534;0.174868357049603;0.16048756734262;0.166816412386016;0.177525306022528;0.152871287492215;0.143565479182121;0.151961155457165;0.144544778424542;0.159526671825632;0.178533341662651;0.186039069819364;0.154879086330127;0.15899349587061;0.15964686556683;0.158088479329519;0.139735427397435;0.156421096603001;0.156446244310451;0.173948321015361;0.154315158528495;0.144943096728073;0.145311675455849;0.157533160353982;0.155850933517523;0.15682398735037;0.159679623574846;0.159243601683692;0.157187346665456;0.157099597504792;0.166891857675128;0.160453791503789;0.145641289524719;0.157759428584147;0.159907092051614;0.148325830711855;0.157225107028429;0.157992084383307;0.162464712037762;0.173530289282957;0.175022052382641;0.167739097150728;0.166081821407421;0.165358557608807;0.164455008300493;0.153124860749007;0.158503612852862;0.155452053256863;0.163990129777095;0.155426933065028;0.165008581585014;0.158818522625024;0.188342720966322;0.146548479741831;0.173989454936744
0.1;0.9;0.05;0.262723102894482;0.238910562005306;0.256634129798753;0.275493462040684;0.245009583066732;0.26007379264854;0.273640335857688;0.249985944143864;0.277714529739917;0.261891478758887;0.282965272536502;0.239596677998183;0.251936984927508;0.265125698985215;0.257234414241021;0.24017908889983;0.264835914358399;0.255704239828357;0.272329941051982;0.256028008349622;0.263282567314272;0.280645139203632;0.267769582040075;0.269352522807182;0.237663247434839;0.258076544219744;0.259727979970631;0.253890199387595;0.287848611907591;0.265803100530022;0.245550802514026;0.269759785692627;0.253135240578162;0.259867938555461;0.221968913960056;0.256580198237802;0.266498730685347;0.255551821637625;0.236348285255167;0.265901277030712;0.289885933173371;0.242718442088733;0.260306037737555;0.271406117498053;0.256068383140678;0.245597085786322;0.269354242136012;0.279754864892301;0.273764339885011;0.279556223144659;0.261826772567183;0.241044269581509;0.266647610047257;0.26459071226491;0.263828892423454;0.26003641695085;0.283989804942075;0.261965224828842;0.262617589202207;0.29943762071897;0.246236613403541;0.282222301670671;0.260654239089127;0.27088621442105;0.2676997001657;0.279328941125513;0.26880945310476;0.250368978585054;0.264489008324095;0.263802572472696;0.258236577466697;0.265947985820794;0.260233640260777;0.286516628016502;0.249547716952726;0.254825011539902;0.253710001714749;0.279879593412881;0.241232487776302;0.2650926900643;0.255884886578909;0.269942820812219;0.260600361434087;0.25580701169482;0.270513966951703;0.252939878500155;0.263591137135684;0.270786957832521;0.262311396564174;0.243331229860409;0.267459467655682;0.25515980423005;0.252920907433288;0.268058374893942;0.254482268475581;0.253434350098644;0.250544979909005;0.246788210127253;0.30698997984403;0.291028396931458
0.3;0.7;0;0.230932702029187;0.272153153074281;0.293556246424316;0.245494475154343;0.293454538193037;0.286354799536541;0.318510342284884;0.301363473611252;0.289782184811019;0.309056209209557;0.308267009684249;0.301053176087344;0.290225935115578;0.278420283358802;0.325245913752251;0.306535745170162;0.281362340482357;0.302018343139499;0.277738930409147;0.324631530380601;0.3088713018654;0.305761578934573;0.308249333238717;0.306422132907066;0.249189834901748;0.291579484898912;0.289916919954716;0.266081210982041;0.297045465301769;0.249297769717094;0.303073425957634;0.325254061613098;0.304902821414988;0.300142298375775;0.280437813055868;0.313745910508401;0.264229912432216;0.284572890052349;0.304294897919076;0.319481646794646;0.274696830907894;0.300824866920827;0.262373875401184;0.282138571865822;0.24286278194835;0.301579154719946;0.271515102259459;0.256481664019116;0.257628061038016;0.260008557677496;0.257367751660098;0.265199170276052;0.265114178367347;0.334099930984802;0.309494686321972;0.261695215144726;0.335349808018245;0.26643144617921;0.284993794172616;0.322650242304248;0.267125311016749;0.307673176183784;0.273680860188632;0.306696146315624;0.280945226867989;0.266683873473105;0.299235218185822;0.282684863328203;0.277710534486983;0.331328451417168;0.305080152389501;0.330770036881711;0.284696303383501;0.265281502835412;0.279627117737987;0.287623338730506;0.237462426094552;0.288674152598386;0.336536920923693;0.273132936879849;0.276132177937138;0.264254273715415;0.247826187742106;0.315379714114307;0.336197641209264;0.278301891780895;0.278752637607736;0.298528361579513;0.288274479730901;0.299007631591205;0.308791515611902;0.271040439060903;0.314216103591691;0.31069549612877;0.321809723910493;0.311792122095757;0.291760064466677;0.296696321606034;0.349792179712108;0.310767056409592
0.3;0.7;0.01;0.31409221992963;0.324425073435451;0.256187874707105;0.248136651745464;0.310328556946867;0.330524966906446;0.281173805819595;0.277862810873308;0.264487980647617;0.27647760874047;0.32258017920047;0.342264561026832;0.3176021555642;0.343800073233962;0.35868342275909;0.3002557260585;0.306087621634073;0.314781096804758;0.330213234013807;0.306609742341181;0.279012704477422;0.331811441308445;0.347076362860861;0.309458565007513;0.33424787651092;0.291973513073301;0.340344342333685;0.341949851232089;0.308440336811785;0.372187593197837;0.315582288630894;0.317111899234752;0.350250974377764;0.286716969886674;0.326657258937426;0.33380727406119;0.354449906153168;0.309987558545456;0.366786340886263;0.31463527389895;0.336742067971126;0.386247651699466;0.338865534206655;0.321417257669783;0.291971683688182;0.281541409980503;0.284313218209998;0.301859062552034;0.330336445512408;0.321554324027111;0.327304575514782;0.299478039489847;0.308968491704566;0.310273927290963;0.278174461154884;0.318380609100125;0.305895255972936;0.322470023945813;0.364164325203418;0.279096741349951;0.358927438459868;0.284814408243801;0.340132984763997;0.327537715352791;0.356501808416585;0.314354324814273;0.300873166408473;0.329609636301218;0.298188354216426;0.295624969285109;0.344779757380012;0.286137186267542;0.331630760268518;0.330020346869442;0.322495629723802;0.349544546339994;0.341373466357166;0.293610975924481;0.361259234377281;0.301732980247362;0.331233096678415;0.293786441092194;0.310800602005241;0.313240017720446;0.299928775673459;0.316438512122852;0.319784794977345;0.32884761435305;0.331451856769001;0.301966918310935;0.328909914438373;0.2418735169003;0.29056816340865;0.326428815838278;0.312942722866388;0.341860256413553;0.292471855796512;0.342621574359428;0.319919270239755;0.342575937347104
